original_index,configuration_index,example_index,scene_type,reference_object,target_object,target_pixel_count,reference_pixel_count,target_count_diff,target_count_ratio,reference_count_diff,reference_count_ratio
19161,119,3833,Far Behind,WoodenBasket,Knight,6171,73853,-4016,0.605772062432512,24892,1.5084046485978635
19162,119,3834,Far Behind,WoodenBasket,Lego,7227,73853,-3076,0.701446180724061,28252,1.619547816933839
19163,119,3835,Far Behind,WoodenBasket,Pineapple,5937,73853,-3122,0.6553703499282482,24290,1.490083328289248
19164,119,3836,Far Behind,WoodenBasket,PingPong,5791,73853,-4216,0.5786949135605076,27926,1.608051908463431
19165,119,3837,Far Behind,WoodenBasket,Robot,5555,73853,-1579,0.7786655452761424,23814,1.4759087911429085
19166,119,3838,Far Behind,WoodenBasket,RubberDuck,7470,73853,1562,1.2643872714962763,23925,1.4791900336484538
19167,119,3839,Far Behind,WoodenBasket,Teddy,9231,73853,-5158,0.6415317256237404,27021,1.5769772804919713
19168,119,3808,Support,Basket,BeachBall,32937,53919,17579,2.144615184268785,14630,1.3723688564229173
19169,119,3809,Support,Basket,Knight,20697,57366,10305,1.9916281755196306,12035,1.2654916061856125
19170,119,3810,Support,Basket,Lego,26055,55609,14596,2.273758617680426,15156,1.3746570093688972
19171,119,3811,Support,Basket,Pineapple,20095,57067,10636,2.1244317581139653,11422,1.2502355131996934
19172,119,3812,Support,Basket,PingPong,18561,62642,7174,1.6300166856942127,21871,1.536435211302151
19173,119,3813,Support,Basket,Robot,14180,60975,6755,1.9097643097643098,14918,1.3239029897735415
19174,119,3814,Support,Basket,RubberDuck,26392,51654,20032,4.149685534591195,5839,1.127447342573393
19175,119,3815,Support,Basket,Teddy,35679,51969,20733,2.3871938980329186,8815,1.2042684339806276
19176,119,3816,Support,CardboardBoxNoFlaps,BeachBall,32937,65537,24477,3.893262411347518,-3246,0.9528081066542605
19177,119,3817,Support,CardboardBoxNoFlaps,Knight,19401,73142,12027,2.63100081366965,2072,1.0291543548614042
19178,119,3818,Support,CardboardBoxNoFlaps,Lego,26055,66049,22080,6.554716981132075,-4812,0.9320924062601431
19179,119,3819,Support,CardboardBoxNoFlaps,Pineapple,19944,71211,13905,3.302533532041729,-573,0.9920177198261451
19180,119,3820,Support,CardboardBoxNoFlaps,PingPong,18561,74282,14539,4.614868224763799,3401,1.047981828698805
19181,119,3821,Support,CardboardBoxNoFlaps,Robot,12834,76566,8081,2.7001893540921524,4979,1.069551734253426
19182,119,3822,Support,CardboardBoxNoFlaps,RubberDuck,26148,62997,23053,8.448465266558966,-8939,0.8757367660142349
19183,119,3823,Support,CardboardBoxNoFlaps,Teddy,35195,64617,24429,3.269087869217908,-5241,0.924976380657906
19184,119,3824,Support,ShortBoxNoFlaps,BeachBall,32937,42662,24475,3.892342235878043,-4951,0.8960157940058388
19185,119,3825,Support,ShortBoxNoFlaps,Knight,19401,50244,12026,2.6306440677966103,343,1.0068736097472997
19186,119,3826,Support,ShortBoxNoFlaps,Lego,26055,43550,22078,6.551420668845863,-6140,0.8764338901187362
19187,119,3827,Support,ShortBoxNoFlaps,Pineapple,19944,48313,13905,3.302533532041729,-2303,0.9545005531847637
19188,119,3828,Support,ShortBoxNoFlaps,PingPong,18561,51598,14539,4.614868224763799,1886,1.0379385259092373
19189,119,3829,Support,ShortBoxNoFlaps,Robot,12834,53668,8080,2.6996213714766513,3250,1.0644611051608552
19190,119,3830,Support,ShortBoxNoFlaps,RubberDuck,26143,40551,23046,8.441394898288667,-10214,0.7987983847138777
19191,119,3831,Support,ShortBoxNoFlaps,Teddy,35176,41738,24410,3.2673230540590747,-6952,0.8572191415074965
19192,119,3832,Support,WoodenBasket,BeachBall,32937,61876,18567,2.2920668058455114,18372,1.4223059948510481
19193,119,3833,Support,WoodenBasket,Knight,19615,67121,9428,1.9254932757435947,18160,1.370907456955536
19194,119,3834,Support,WoodenBasket,Lego,26055,63475,15752,2.5288750849267205,17874,1.3919650884849017
19195,119,3835,Support,WoodenBasket,Pineapple,20056,65538,10997,2.21393089745005,15975,1.322317051025967
19196,119,3836,Support,WoodenBasket,PingPong,18561,70847,8554,1.854801638852803,24920,1.5426002133821064
19197,119,3837,Support,WoodenBasket,Robot,13045,70771,5911,1.8285674236052705,20732,1.414316832870361
19198,119,3838,Support,WoodenBasket,RubberDuck,26315,59671,20407,4.454129993229519,9743,1.1951410030443839
19199,119,3839,Support,WoodenBasket,Teddy,35491,59966,21102,2.466536937938703,13134,1.2804492654595148
19200,120,3840,Containment,Basket,BeachBall,6071,19138,0,1.0,0,1.0
19201,120,3841,Containment,Basket,Knight,4541,21065,0,1.0,0,1.0
19202,120,3842,Containment,Basket,Lego,4047,19307,0,1.0,0,1.0
19203,120,3843,Containment,Basket,Pineapple,3775,21411,0,1.0,0,1.0
19204,120,3844,Containment,Basket,PingPong,3951,19761,0,1.0,0,1.0
19205,120,3845,Containment,Basket,Robot,3010,21331,0,1.0,0,1.0
19206,120,3846,Containment,Basket,RubberDuck,2419,21271,0,1.0,0,1.0
19207,120,3847,Containment,Basket,Teddy,6355,20564,0,1.0,0,1.0
19208,120,3848,Containment,CardboardBoxNoFlaps,BeachBall,3510,30747,0,1.0,0,1.0
19209,120,3849,Containment,CardboardBoxNoFlaps,Knight,3390,31503,0,1.0,0,1.0
19210,120,3850,Containment,CardboardBoxNoFlaps,Lego,1223,31582,0,1.0,0,1.0
19211,120,3851,Containment,CardboardBoxNoFlaps,Pineapple,2631,31808,0,1.0,0,1.0
19212,120,3852,Containment,CardboardBoxNoFlaps,PingPong,1532,31433,0,1.0,0,1.0
19213,120,3853,Containment,CardboardBoxNoFlaps,Robot,1985,31633,0,1.0,0,1.0
19214,120,3854,Containment,CardboardBoxNoFlaps,RubberDuck,1089,31896,0,1.0,0,1.0
19215,120,3855,Containment,CardboardBoxNoFlaps,Teddy,4985,30974,0,1.0,0,1.0
19216,120,3856,Containment,ShortBoxNoFlaps,BeachBall,3510,21827,0,1.0,0,1.0
19217,120,3857,Containment,ShortBoxNoFlaps,Knight,3390,22583,0,1.0,0,1.0
19218,120,3858,Containment,ShortBoxNoFlaps,Lego,1225,22660,0,1.0,0,1.0
19219,120,3859,Containment,ShortBoxNoFlaps,Pineapple,2631,22888,0,1.0,0,1.0
19220,120,3860,Containment,ShortBoxNoFlaps,PingPong,1533,22512,0,1.0,0,1.0
19221,120,3861,Containment,ShortBoxNoFlaps,Robot,1985,22713,0,1.0,0,1.0
19222,120,3862,Containment,ShortBoxNoFlaps,RubberDuck,1091,22974,0,1.0,0,1.0
19223,120,3863,Containment,ShortBoxNoFlaps,Teddy,4985,22054,0,1.0,0,1.0
19224,120,3864,Containment,WoodenBasket,BeachBall,5708,20870,0,1.0,0,1.0
19225,120,3865,Containment,WoodenBasket,Knight,4525,22574,0,1.0,0,1.0
19226,120,3866,Containment,WoodenBasket,Lego,3575,21579,0,1.0,0,1.0
19227,120,3867,Containment,WoodenBasket,Pineapple,3713,23039,0,1.0,0,1.0
19228,120,3868,Containment,WoodenBasket,PingPong,3383,21889,0,1.0,0,1.0
19229,120,3869,Containment,WoodenBasket,Robot,3026,22914,0,1.0,0,1.0
19230,120,3870,Containment,WoodenBasket,RubberDuck,2332,22969,0,1.0,0,1.0
19231,120,3871,Containment,WoodenBasket,Teddy,6232,22045,0,1.0,0,1.0
19232,120,3840,High Containment,Basket,BeachBall,12995,19591,6924,2.140504035578982,453,1.0236701849723064
19233,120,3841,High Containment,Basket,Knight,7667,25044,3126,1.6883946267341996,3979,1.1888915262283408
19234,120,3842,High Containment,Basket,Lego,10895,21691,6848,2.6921176179886337,2384,1.123478531102709
19235,120,3843,High Containment,Basket,Pineapple,7684,24953,3909,2.035496688741722,3542,1.1654289851011161
19236,120,3844,High Containment,Basket,PingPong,8862,23724,4911,2.242976461655277,3963,1.2005465310459997
19237,120,3845,High Containment,Basket,Robot,5669,26917,2659,1.8833887043189368,5586,1.261872392292907
19238,120,3846,High Containment,Basket,RubberDuck,8859,23727,6440,3.662257131045887,2456,1.1154623666024164
19239,120,3847,High Containment,Basket,Teddy,13163,19672,6808,2.0712824547600315,-892,0.9566232250534915
19240,120,3848,High Containment,CardboardBoxNoFlaps,BeachBall,7973,34687,4463,2.2715099715099716,3940,1.1281425830162293
19241,120,3849,High Containment,CardboardBoxNoFlaps,Knight,5246,37919,1856,1.5474926253687316,6416,1.2036631431927118
19242,120,3850,High Containment,CardboardBoxNoFlaps,Lego,5304,37199,4081,4.33687653311529,5617,1.1778544740675068
19243,120,3851,High Containment,CardboardBoxNoFlaps,Pineapple,4519,38485,1888,1.717597871531737,6677,1.2099157444668007
19244,120,3852,High Containment,CardboardBoxNoFlaps,PingPong,5819,36684,4287,3.798302872062663,5251,1.1670537333375752
19245,120,3853,High Containment,CardboardBoxNoFlaps,Robot,3757,38836,1772,1.8926952141057936,7203,1.2277052445231247
19246,120,3854,High Containment,CardboardBoxNoFlaps,RubberDuck,3580,38923,2491,3.2874196510560147,7027,1.2203097567093053
19247,120,3855,High Containment,CardboardBoxNoFlaps,Teddy,8311,35613,3326,1.6672016048144433,4639,1.14977077548912
19248,120,3856,High Containment,ShortBoxNoFlaps,BeachBall,7974,23127,4464,2.2717948717948717,1300,1.0595592614651579
19249,120,3857,High Containment,ShortBoxNoFlaps,Knight,5245,26361,1855,1.547197640117994,3778,1.1672939821989992
19250,120,3858,High Containment,ShortBoxNoFlaps,Lego,5305,25639,4080,4.330612244897959,2979,1.1314651368049427
19251,120,3859,High Containment,ShortBoxNoFlaps,Pineapple,4518,26927,1887,1.717217787913341,4039,1.1764680181754632
19252,120,3860,High Containment,ShortBoxNoFlaps,PingPong,5820,25124,4287,3.796477495107632,2612,1.1160270078180525
19253,120,3861,High Containment,ShortBoxNoFlaps,Robot,3757,27277,1772,1.8926952141057936,4564,1.2009421916963854
19254,120,3862,High Containment,ShortBoxNoFlaps,RubberDuck,3581,27363,2490,3.2823098075160404,4389,1.1910420475319927
19255,120,3863,High Containment,ShortBoxNoFlaps,Teddy,8312,24053,3327,1.6674022066198595,1999,1.0906411535322391
19256,120,3864,High Containment,WoodenBasket,BeachBall,12627,23500,6919,2.212158374211633,2630,1.1260182079540009
19257,120,3865,High Containment,WoodenBasket,Knight,7461,28708,2936,1.648839779005525,6134,1.2717285372552494
19258,120,3866,High Containment,WoodenBasket,Lego,10405,25556,6830,2.9104895104895103,3977,1.1842995504889013
19259,120,3867,High Containment,WoodenBasket,Pineapple,7462,28635,3749,2.009695663883652,5596,1.2428924866530666
19260,120,3868,High Containment,WoodenBasket,PingPong,8862,27144,5479,2.6195684303872304,5255,1.2400749234775459
19261,120,3869,High Containment,WoodenBasket,Robot,5534,30528,2508,1.8288169200264375,7614,1.3322859387274155
19262,120,3870,High Containment,WoodenBasket,RubberDuck,8406,27516,6074,3.604631217838765,4547,1.1979624711567765
19263,120,3871,High Containment,WoodenBasket,Teddy,12752,23395,6520,2.0462130937098846,1350,1.0612383760489907
19264,120,3840,Behind,Basket,BeachBall,6135,32586,64,1.0105419206061603,13448,1.7026857560873654
19265,120,3841,Behind,Basket,Knight,3523,32586,-1018,0.7758203038978199,11521,1.5469261808687396
19266,120,3842,Behind,Basket,Lego,3736,32586,-311,0.9231529528045466,13279,1.6877816336043923
19267,120,3843,Behind,Basket,Pineapple,3029,32586,-746,0.8023841059602649,11175,1.5219279809443744
19268,120,3844,Behind,Basket,PingPong,4017,32586,66,1.0167046317388002,12825,1.6490056171246394
19269,120,3845,Behind,Basket,Robot,2014,32586,-996,0.6691029900332226,11255,1.5276358351694717
19270,120,3846,Behind,Basket,RubberDuck,2174,32586,-245,0.8987184787102108,11315,1.531944901509097
19271,120,3847,Behind,Basket,Teddy,6003,32586,-352,0.9446105428796223,12022,1.5846138883485703
19272,120,3848,Behind,CardboardBoxNoFlaps,BeachBall,7212,42503,3702,2.0547008547008545,11756,1.3823462451621296
19273,120,3849,Behind,CardboardBoxNoFlaps,Knight,4029,42503,639,1.188495575221239,11000,1.3491730946259086
19274,120,3850,Behind,CardboardBoxNoFlaps,Lego,4902,42503,3679,4.008176614881439,10921,1.3457982395035146
19275,120,3851,Behind,CardboardBoxNoFlaps,Pineapple,3775,42503,1144,1.4348156594450778,10695,1.336236167002012
19276,120,3852,Behind,CardboardBoxNoFlaps,PingPong,5044,42503,3512,3.2924281984334205,11070,1.3521776476950975
19277,120,3853,Behind,CardboardBoxNoFlaps,Robot,2479,42503,494,1.2488664987405542,10870,1.3436284892359245
19278,120,3854,Behind,CardboardBoxNoFlaps,RubberDuck,3352,42503,2263,3.078053259871442,10607,1.332549535991974
19279,120,3855,Behind,CardboardBoxNoFlaps,Teddy,7107,42503,2122,1.4256770310932798,11529,1.3722154064699426
19280,120,3856,Behind,ShortBoxNoFlaps,BeachBall,7212,30944,3702,2.0547008547008545,9117,1.4176936821368031
19281,120,3857,Behind,ShortBoxNoFlaps,Knight,4029,30944,639,1.188495575221239,8361,1.3702342469999558
19282,120,3858,Behind,ShortBoxNoFlaps,Lego,4902,30944,3677,4.0016326530612245,8284,1.3655781112091792
19283,120,3859,Behind,ShortBoxNoFlaps,Pineapple,3775,30944,1144,1.4348156594450778,8056,1.3519748339741349
19284,120,3860,Behind,ShortBoxNoFlaps,PingPong,5044,30944,3511,3.290280495759948,8432,1.3745557924662402
19285,120,3861,Behind,ShortBoxNoFlaps,Robot,2479,30944,494,1.2488664987405542,8231,1.3623915819134416
19286,120,3862,Behind,ShortBoxNoFlaps,RubberDuck,3352,30944,2261,3.072410632447296,7970,1.3469139026725865
19287,120,3863,Behind,ShortBoxNoFlaps,Teddy,7107,30944,2122,1.4256770310932798,8890,1.4031014781898976
19288,120,3864,Behind,WoodenBasket,BeachBall,5558,35825,-150,0.9737210932025228,14955,1.7165788212745567
19289,120,3865,Behind,WoodenBasket,Knight,3386,35825,-1139,0.7482872928176796,13251,1.587002746522548
19290,120,3866,Behind,WoodenBasket,Lego,3034,35825,-541,0.8486713286713287,14246,1.6601788776124937
19291,120,3867,Behind,WoodenBasket,Pineapple,2812,35825,-901,0.7573390789119311,12786,1.5549720039932289
19292,120,3868,Behind,WoodenBasket,PingPong,3258,35825,-125,0.9630505468519066,13936,1.6366668189501576
19293,120,3869,Behind,WoodenBasket,Robot,1838,35789,-1188,0.6074025115664243,12875,1.5618835646329754
19294,120,3870,Behind,WoodenBasket,RubberDuck,1999,35825,-333,0.8572041166380789,12856,1.5597109147111323
19295,120,3871,Behind,WoodenBasket,Teddy,5560,35825,-672,0.8921694480102695,13780,1.625085053300068
19296,120,3840,Far Behind,Basket,BeachBall,3650,32586,-2421,0.6012189095700873,13448,1.7026857560873654
19297,120,3841,Far Behind,Basket,Knight,2823,32586,-1718,0.6216692358511341,11521,1.5469261808687396
19298,120,3842,Far Behind,Basket,Lego,3163,32586,-884,0.7815665925376822,13279,1.6877816336043923
19299,120,3843,Far Behind,Basket,Pineapple,2751,32586,-1024,0.7287417218543046,11175,1.5219279809443744
19300,120,3844,Far Behind,Basket,PingPong,2784,32586,-1167,0.7046317388003037,12825,1.6490056171246394
19301,120,3845,Far Behind,Basket,Robot,2707,32586,-303,0.8993355481727575,11255,1.5276358351694717
19302,120,3846,Far Behind,Basket,RubberDuck,3325,32586,906,1.374534931789996,11315,1.531944901509097
19303,120,3847,Far Behind,Basket,Teddy,4035,32586,-2320,0.6349331235247836,12022,1.5846138883485703
19304,120,3848,Far Behind,CardboardBoxNoFlaps,BeachBall,3650,42503,140,1.03988603988604,11756,1.3823462451621296
19305,120,3849,Far Behind,CardboardBoxNoFlaps,Knight,2823,42503,-567,0.8327433628318585,11000,1.3491730946259086
19306,120,3850,Far Behind,CardboardBoxNoFlaps,Lego,3163,42503,1940,2.5862632869991824,10921,1.3457982395035146
19307,120,3851,Far Behind,CardboardBoxNoFlaps,Pineapple,2751,42503,120,1.0456100342075256,10695,1.336236167002012
19308,120,3852,Far Behind,CardboardBoxNoFlaps,PingPong,2784,42503,1252,1.8172323759791122,11070,1.3521776476950975
19309,120,3853,Far Behind,CardboardBoxNoFlaps,Robot,2707,42503,722,1.363727959697733,10870,1.3436284892359245
19310,120,3854,Far Behind,CardboardBoxNoFlaps,RubberDuck,3325,42503,2236,3.0532598714416896,10607,1.332549535991974
19311,120,3855,Far Behind,CardboardBoxNoFlaps,Teddy,4035,42503,-950,0.8094282848545636,11529,1.3722154064699426
19312,120,3856,Far Behind,ShortBoxNoFlaps,BeachBall,3650,30944,140,1.03988603988604,9117,1.4176936821368031
19313,120,3857,Far Behind,ShortBoxNoFlaps,Knight,2823,30944,-567,0.8327433628318585,8361,1.3702342469999558
19314,120,3858,Far Behind,ShortBoxNoFlaps,Lego,3163,30944,1938,2.5820408163265305,8284,1.3655781112091792
19315,120,3859,Far Behind,ShortBoxNoFlaps,Pineapple,2751,30944,120,1.0456100342075256,8056,1.3519748339741349
19316,120,3860,Far Behind,ShortBoxNoFlaps,PingPong,2784,30944,1251,1.8160469667318981,8432,1.3745557924662402
19317,120,3861,Far Behind,ShortBoxNoFlaps,Robot,2707,30944,722,1.363727959697733,8231,1.3623915819134416
19318,120,3862,Far Behind,ShortBoxNoFlaps,RubberDuck,3325,30944,2234,3.0476626947754353,7970,1.3469139026725865
19319,120,3863,Far Behind,ShortBoxNoFlaps,Teddy,4035,30944,-950,0.8094282848545636,8890,1.4031014781898976
19320,120,3864,Far Behind,WoodenBasket,BeachBall,3650,35825,-2058,0.6394533987386125,14955,1.7165788212745567
19321,120,3865,Far Behind,WoodenBasket,Knight,2823,35825,-1702,0.6238674033149171,13251,1.587002746522548
19322,120,3866,Far Behind,WoodenBasket,Lego,3163,35825,-412,0.8847552447552448,14246,1.6601788776124937
19323,120,3867,Far Behind,WoodenBasket,Pineapple,2751,35825,-962,0.7409103151090762,12786,1.5549720039932289
19324,120,3868,Far Behind,WoodenBasket,PingPong,2784,35825,-599,0.8229382205143364,13936,1.6366668189501576
19325,120,3869,Far Behind,WoodenBasket,Robot,2707,35825,-319,0.8945803040317251,12911,1.5634546565418521
19326,120,3870,Far Behind,WoodenBasket,RubberDuck,3325,35825,993,1.4258147512864494,12856,1.5597109147111323
19327,120,3871,Far Behind,WoodenBasket,Teddy,4035,35825,-2197,0.6474646983311938,13780,1.625085053300068
19328,120,3840,Support,Basket,BeachBall,16898,30185,10827,2.7833964750452975,11047,1.577228550527746
19329,120,3841,Support,Basket,Knight,11184,30550,6643,2.4628936357630478,9485,1.450272964633278
19330,120,3842,Support,Basket,Lego,13300,31716,9253,3.2863849765258215,12409,1.642720256901642
19331,120,3843,Support,Basket,Pineapple,10882,30795,7107,2.8826490066225166,9384,1.4382793890990613
19332,120,3844,Support,Basket,PingPong,10654,33308,6703,2.6965325234117943,13547,1.6855422296442488
19333,120,3845,Support,Basket,Robot,7661,32142,4651,2.545182724252492,10811,1.5068210585532793
19334,120,3846,Support,Basket,RubberDuck,13515,28511,11096,5.587019429516329,7240,1.3403695171830192
19335,120,3847,Support,Basket,Teddy,18693,28602,12338,2.9414634146341463,8038,1.3908772612332232
19336,120,3848,Support,CardboardBoxNoFlaps,BeachBall,16896,36437,13386,4.8136752136752134,5690,1.1850587049143007
19337,120,3849,Support,CardboardBoxNoFlaps,Knight,10396,38637,7006,3.066666666666667,7134,1.2264546233692029
19338,120,3850,Support,CardboardBoxNoFlaps,Lego,13300,37409,12077,10.874897792313982,5827,1.184503831296308
19339,120,3851,Support,CardboardBoxNoFlaps,Pineapple,10669,38024,8038,4.055112124667427,6216,1.1954225352112675
19340,120,3852,Support,CardboardBoxNoFlaps,PingPong,10654,40154,9122,6.954308093994778,8721,1.2774472687939427
19341,120,3853,Support,CardboardBoxNoFlaps,Robot,6970,40210,4985,3.5113350125944582,8577,1.2711408971643536
19342,120,3854,Support,CardboardBoxNoFlaps,RubberDuck,13173,34732,12084,12.09641873278237,2836,1.0889139704038124
19343,120,3855,Support,CardboardBoxNoFlaps,Teddy,18162,34961,13177,3.6433299899699096,3987,1.1287208626590044
19344,120,3856,Support,ShortBoxNoFlaps,BeachBall,16896,25029,13386,4.8136752136752134,3202,1.146699042470335
19345,120,3857,Support,ShortBoxNoFlaps,Knight,10396,27228,7006,3.066666666666667,4645,1.2056856927777533
19346,120,3858,Support,ShortBoxNoFlaps,Lego,13300,26001,12075,10.857142857142858,3341,1.1474404236540159
19347,120,3859,Support,ShortBoxNoFlaps,Pineapple,10669,26615,8038,4.055112124667427,3727,1.1628364208318769
19348,120,3860,Support,ShortBoxNoFlaps,PingPong,10654,28746,9121,6.949771689497717,6234,1.2769189765458422
19349,120,3861,Support,ShortBoxNoFlaps,Robot,6970,28801,4985,3.5113350125944582,6088,1.2680403293268172
19350,120,3862,Support,ShortBoxNoFlaps,RubberDuck,13172,23325,12081,12.07332722273144,351,1.0152781405066598
19351,120,3863,Support,ShortBoxNoFlaps,Teddy,18152,23563,13167,3.6413239719157473,1509,1.0684229618209848
